customer_no,timestamp,customer_no,location,before
th925,2019-09-05 16:56:00,th925,spices,spices
th925,2019-09-05 16:57:00,th925,spices,spices
th925,2019-09-05 16:58:00,th925,drinks,spices
th925,2019-09-05 16:59:00,th925,checkout,drinks
th926,2019-09-05 16:46:00,th926,dairy,entrance
th926,2019-09-05 16:47:00,th926,dairy,dairy
th926,2019-09-05 16:48:00,th926,dairy,dairy
th926,2019-09-05 16:49:00,th926,dairy,dairy
th926,2019-09-05 16:50:00,th926,dairy,dairy
th926,2019-09-05 16:51:00,th926,dairy,dairy
th926,2019-09-05 16:52:00,th926,checkout,dairy
th927,2019-09-05 16:46:00,th927,fruit,entrance
th927,2019-09-05 16:47:00,th927,checkout,fruit
th928,2019-09-05 16:47:00,th928,fruit,entrance
th928,2019-09-05 16:48:00,th928,fruit,fruit
th928,2019-09-05 16:49:00,th928,fruit,fruit
th928,2019-09-05 16:50:00,th928,fruit,fruit
th928,2019-09-05 16:51:00,th928,fruit,fruit
th928,2019-09-05 16:52:00,th928,fruit,fruit
th928,2019-09-05 16:53:00,th928,fruit,fruit
th928,2019-09-05 16:54:00,th928,checkout,fruit
th929,2019-09-05 16:47:00,th929,fruit,entrance
th929,2019-09-05 16:48:00,th929,checkout,fruit
th93,2019-09-05 07:49:00,th93,dairy,entrance
th93,2019-09-05 07:50:00,th93,checkout,dairy
th930,2019-09-05 16:47:00,th930,spices,entrance
th930,2019-09-05 16:48:00,th930,spices,spices
th930,2019-09-05 16:49:00,th930,dairy,spices
th930,2019-09-05 16:50:00,th930,checkout,dairy
th931,2019-09-05 16:49:00,th931,drinks,entrance
th931,2019-09-05 16:50:00,th931,drinks,drinks
th931,2019-09-05 16:51:00,th931,checkout,drinks
th932,2019-09-05 16:49:00,th932,fruit,entrance
th932,2019-09-05 16:50:00,th932,checkout,fruit
th933,2019-09-05 16:49:00,th933,fruit,entrance
th933,2019-09-05 16:50:00,th933,fruit,fruit
th933,2019-09-05 16:51:00,th933,fruit,fruit
th933,2019-09-05 16:52:00,th933,checkout,fruit
th934,2019-09-05 16:50:00,th934,spices,entrance
th934,2019-09-05 16:51:00,th934,dairy,spices
th934,2019-09-05 16:52:00,th934,dairy,dairy
th934,2019-09-05 16:53:00,th934,fruit,dairy
th934,2019-09-05 16:54:00,th934,fruit,fruit
th934,2019-09-05 16:55:00,th934,checkout,fruit
th935,2019-09-05 16:51:00,th935,fruit,entrance
th935,2019-09-05 16:52:00,th935,checkout,fruit
th936,2019-09-05 16:51:00,th936,fruit,entrance
th936,2019-09-05 16:52:00,th936,checkout,fruit
th937,2019-09-05 16:51:00,th937,fruit,entrance
th937,2019-09-05 16:52:00,th937,fruit,fruit
th937,2019-09-05 16:53:00,th937,fruit,fruit
th937,2019-09-05 16:54:00,th937,fruit,fruit
th937,2019-09-05 16:55:00,th937,fruit,fruit
th937,2019-09-05 16:56:00,th937,fruit,fruit
th937,2019-09-05 16:57:00,th937,fruit,fruit
th937,2019-09-05 16:58:00,th937,checkout,fruit
th938,2019-09-05 16:51:00,th938,spices,entrance
th938,2019-09-05 16:52:00,th938,drinks,spices
th938,2019-09-05 16:53:00,th938,drinks,drinks
th938,2019-09-05 16:54:00,th938,fruit,drinks
th938,2019-09-05 16:55:00,th938,dairy,fruit
th938,2019-09-05 16:56:00,th938,dairy,dairy
th938,2019-09-05 16:57:00,th938,dairy,dairy
th938,2019-09-05 16:58:00,th938,dairy,dairy
th938,2019-09-05 16:59:00,th938,dairy,dairy
th938,2019-09-05 17:00:00,th938,dairy,dairy
th938,2019-09-05 17:01:00,th938,dairy,dairy
th938,2019-09-05 17:02:00,th938,spices,dairy
th938,2019-09-05 17:03:00,th938,fruit,spices
th938,2019-09-05 17:04:00,th938,fruit,fruit
th938,2019-09-05 17:05:00,th938,fruit,fruit
th938,2019-09-05 17:06:00,th938,fruit,fruit
th938,2019-09-05 17:07:00,th938,spices,fruit
th938,2019-09-05 17:08:00,th938,spices,spices
th938,2019-09-05 17:09:00,th938,dairy,spices
th938,2019-09-05 17:10:00,th938,dairy,dairy
th938,2019-09-05 17:11:00,th938,dairy,dairy
th938,2019-09-05 17:12:00,th938,dairy,dairy
th938,2019-09-05 17:13:00,th938,dairy,dairy
th938,2019-09-05 17:14:00,th938,dairy,dairy
th938,2019-09-05 17:15:00,th938,dairy,dairy
th938,2019-09-05 17:16:00,th938,drinks,dairy
th938,2019-09-05 17:17:00,th938,drinks,drinks
th938,2019-09-05 17:18:00,th938,drinks,drinks
th938,2019-09-05 17:19:00,th938,checkout,drinks
th939,2019-09-05 16:52:00,th939,dairy,entrance
th939,2019-09-05 16:53:00,th939,dairy,dairy
th939,2019-09-05 16:54:00,th939,drinks,dairy
th939,2019-09-05 16:55:00,th939,fruit,drinks
th939,2019-09-05 16:56:00,th939,fruit,fruit
th939,2019-09-05 16:57:00,th939,fruit,fruit
th939,2019-09-05 16:58:00,th939,checkout,fruit
th94,2019-09-05 07:49:00,th94,spices,entrance
th94,2019-09-05 07:50:00,th94,spices,spices
th94,2019-09-05 07:51:00,th94,dairy,spices
th94,2019-09-05 07:52:00,th94,dairy,dairy
th94,2019-09-05 07:53:00,th94,dairy,dairy
th94,2019-09-05 07:54:00,th94,checkout,dairy
th940,2019-09-05 16:52:00,th940,fruit,entrance
th940,2019-09-05 16:53:00,th940,checkout,fruit
th941,2019-09-05 16:52:00,th941,dairy,entrance
th941,2019-09-05 16:53:00,th941,dairy,dairy
th941,2019-09-05 16:54:00,th941,spices,dairy
th941,2019-09-05 16:55:00,th941,drinks,spices
th941,2019-09-05 16:56:00,th941,drinks,drinks
th941,2019-09-05 16:57:00,th941,drinks,drinks
th941,2019-09-05 16:58:00,th941,drinks,drinks
th941,2019-09-05 16:59:00,th941,drinks,drinks
th941,2019-09-05 17:00:00,th941,drinks,drinks
th941,2019-09-05 17:01:00,th941,checkout,drinks
th942,2019-09-05 16:52:00,th942,fruit,entrance
th942,2019-09-05 16:53:00,th942,fruit,fruit
th942,2019-09-05 16:54:00,th942,checkout,fruit
th943,2019-09-05 16:52:00,th943,spices,entrance
th943,2019-09-05 16:53:00,th943,spices,spices
th943,2019-09-05 16:54:00,th943,dairy,spices
th943,2019-09-05 16:55:00,th943,dairy,dairy
th943,2019-09-05 16:56:00,th943,fruit,dairy
th943,2019-09-05 16:57:00,th943,fruit,fruit
th943,2019-09-05 16:58:00,th943,dairy,fruit
th943,2019-09-05 16:59:00,th943,dairy,dairy
th943,2019-09-05 17:00:00,th943,checkout,dairy
th944,2019-09-05 16:52:00,th944,dairy,entrance
th944,2019-09-05 16:53:00,th944,dairy,dairy
th944,2019-09-05 16:54:00,th944,dairy,dairy
th944,2019-09-05 16:55:00,th944,dairy,dairy
th944,2019-09-05 16:56:00,th944,checkout,dairy
th945,2019-09-05 16:53:00,th945,dairy,entrance
th945,2019-09-05 16:54:00,th945,dairy,dairy
th945,2019-09-05 16:55:00,th945,checkout,dairy
th946,2019-09-05 16:53:00,th946,fruit,entrance
th946,2019-09-05 16:54:00,th946,spices,fruit
th946,2019-09-05 16:55:00,th946,spices,spices
th946,2019-09-05 16:56:00,th946,fruit,spices
th946,2019-09-05 16:57:00,th946,fruit,fruit
th946,2019-09-05 16:58:00,th946,fruit,fruit
th946,2019-09-05 16:59:00,th946,fruit,fruit
th946,2019-09-05 17:00:00,th946,fruit,fruit
th946,2019-09-05 17:01:00,th946,fruit,fruit
th946,2019-09-05 17:02:00,th946,fruit,fruit
th946,2019-09-05 17:03:00,th946,dairy,fruit
th946,2019-09-05 17:04:00,th946,dairy,dairy
th946,2019-09-05 17:05:00,th946,drinks,dairy
th946,2019-09-05 17:06:00,th946,drinks,drinks
th946,2019-09-05 17:07:00,th946,drinks,drinks
th946,2019-09-05 17:08:00,th946,drinks,drinks
th946,2019-09-05 17:09:00,th946,checkout,drinks
th947,2019-09-05 16:54:00,th947,drinks,entrance
th947,2019-09-05 16:55:00,th947,drinks,drinks
th947,2019-09-05 16:56:00,th947,drinks,drinks
th947,2019-09-05 16:57:00,th947,checkout,drinks
th948,2019-09-05 16:54:00,th948,dairy,entrance
th948,2019-09-05 16:55:00,th948,dairy,dairy
th948,2019-09-05 16:56:00,th948,dairy,dairy
th948,2019-09-05 16:57:00,th948,checkout,dairy
th949,2019-09-05 16:54:00,th949,fruit,entrance
th949,2019-09-05 16:55:00,th949,checkout,fruit
th95,2019-09-05 07:50:00,th95,fruit,entrance
th95,2019-09-05 07:51:00,th95,fruit,fruit
th95,2019-09-05 07:52:00,th95,fruit,fruit
th95,2019-09-05 07:53:00,th95,fruit,fruit
th95,2019-09-05 07:54:00,th95,fruit,fruit
th95,2019-09-05 07:55:00,th95,fruit,fruit
th95,2019-09-05 07:56:00,th95,fruit,fruit
th95,2019-09-05 07:57:00,th95,spices,fruit
th95,2019-09-05 07:58:00,th95,spices,spices
th95,2019-09-05 07:59:00,th95,drinks,spices
th95,2019-09-05 08:00:00,th95,drinks,drinks
th95,2019-09-05 08:01:00,th95,fruit,drinks
th95,2019-09-05 08:02:00,th95,fruit,fruit
th95,2019-09-05 08:03:00,th95,fruit,fruit
th95,2019-09-05 08:04:00,th95,fruit,fruit
th95,2019-09-05 08:05:00,th95,fruit,fruit
th95,2019-09-05 08:06:00,th95,checkout,fruit
th950,2019-09-05 16:55:00,th950,fruit,entrance
th950,2019-09-05 16:56:00,th950,fruit,fruit
th950,2019-09-05 16:57:00,th950,fruit,fruit
th950,2019-09-05 16:58:00,th950,checkout,fruit
th951,2019-09-05 16:58:00,th951,dairy,entrance
th951,2019-09-05 16:59:00,th951,checkout,dairy
th952,2019-09-05 16:58:00,th952,dairy,entrance
th952,2019-09-05 16:59:00,th952,checkout,dairy
th953,2019-09-05 16:59:00,th953,dairy,entrance
th953,2019-09-05 17:00:00,th953,dairy,dairy
th953,2019-09-05 17:01:00,th953,dairy,dairy
th953,2019-09-05 17:02:00,th953,dairy,dairy
th953,2019-09-05 17:03:00,th953,dairy,dairy
th953,2019-09-05 17:04:00,th953,dairy,dairy
th953,2019-09-05 17:05:00,th953,fruit,dairy
th953,2019-09-05 17:06:00,th953,checkout,fruit
th954,2019-09-05 16:59:00,th954,dairy,entrance
th954,2019-09-05 17:00:00,th954,dairy,dairy
th954,2019-09-05 17:01:00,th954,drinks,dairy
th954,2019-09-05 17:02:00,th954,drinks,drinks
th954,2019-09-05 17:03:00,th954,checkout,drinks
th955,2019-09-05 16:59:00,th955,fruit,entrance
th955,2019-09-05 17:00:00,th955,drinks,fruit
th955,2019-09-05 17:01:00,th955,drinks,drinks
th955,2019-09-05 17:02:00,th955,spices,drinks
th955,2019-09-05 17:03:00,th955,spices,spices
th955,2019-09-05 17:04:00,th955,fruit,spices
th955,2019-09-05 17:05:00,th955,fruit,fruit
th955,2019-09-05 17:06:00,th955,fruit,fruit
th955,2019-09-05 17:07:00,th955,fruit,fruit
th955,2019-09-05 17:08:00,th955,fruit,fruit
th955,2019-09-05 17:09:00,th955,checkout,fruit
th956,2019-09-05 16:59:00,th956,spices,entrance
th956,2019-09-05 17:00:00,th956,drinks,spices
th956,2019-09-05 17:01:00,th956,drinks,drinks
th956,2019-09-05 17:02:00,th956,checkout,drinks
th957,2019-09-05 16:59:00,th957,dairy,entrance
th957,2019-09-05 17:00:00,th957,dairy,dairy
th957,2019-09-05 17:01:00,th957,fruit,dairy
th957,2019-09-05 17:02:00,th957,fruit,fruit
th957,2019-09-05 17:03:00,th957,fruit,fruit
th957,2019-09-05 17:04:00,th957,fruit,fruit
th957,2019-09-05 17:05:00,th957,fruit,fruit
th957,2019-09-05 17:06:00,th957,fruit,fruit
th957,2019-09-05 17:07:00,th957,fruit,fruit
th957,2019-09-05 17:08:00,th957,spices,fruit
th957,2019-09-05 17:09:00,th957,drinks,spices
th957,2019-09-05 17:10:00,th957,spices,drinks
th957,2019-09-05 17:11:00,th957,drinks,spices
th957,2019-09-05 17:12:00,th957,fruit,drinks
th957,2019-09-05 17:13:00,th957,checkout,fruit
th958,2019-09-05 17:00:00,th958,dairy,entrance
th958,2019-09-05 17:01:00,th958,dairy,dairy
th958,2019-09-05 17:02:00,th958,checkout,dairy
th959,2019-09-05 17:00:00,th959,fruit,entrance
th959,2019-09-05 17:01:00,th959,fruit,fruit
th959,2019-09-05 17:02:00,th959,checkout,fruit
th96,2019-09-05 07:51:00,th96,fruit,entrance
th96,2019-09-05 07:52:00,th96,fruit,fruit
th96,2019-09-05 07:53:00,th96,fruit,fruit
th96,2019-09-05 07:54:00,th96,drinks,fruit
th96,2019-09-05 07:55:00,th96,drinks,drinks
th96,2019-09-05 07:56:00,th96,drinks,drinks
th96,2019-09-05 07:57:00,th96,drinks,drinks
th96,2019-09-05 07:58:00,th96,checkout,drinks
th960,2019-09-05 17:00:00,th960,dairy,entrance
th960,2019-09-05 17:01:00,th960,dairy,dairy
th960,2019-09-05 17:02:00,th960,dairy,dairy
th960,2019-09-05 17:03:00,th960,dairy,dairy
th960,2019-09-05 17:04:00,th960,dairy,dairy
th960,2019-09-05 17:05:00,th960,dairy,dairy
th960,2019-09-05 17:06:00,th960,dairy,dairy
th960,2019-09-05 17:07:00,th960,checkout,dairy
th961,2019-09-05 17:00:00,th961,spices,entrance
th961,2019-09-05 17:01:00,th961,fruit,spices
th961,2019-09-05 17:02:00,th961,fruit,fruit
th961,2019-09-05 17:03:00,th961,dairy,fruit
th961,2019-09-05 17:04:00,th961,checkout,dairy
th962,2019-09-05 17:00:00,th962,dairy,entrance
th962,2019-09-05 17:01:00,th962,drinks,dairy
th962,2019-09-05 17:02:00,th962,checkout,drinks
th963,2019-09-05 17:02:00,th963,dairy,entrance
th963,2019-09-05 17:03:00,th963,dairy,dairy
th963,2019-09-05 17:04:00,th963,dairy,dairy
th963,2019-09-05 17:05:00,th963,dairy,dairy
th963,2019-09-05 17:06:00,th963,spices,dairy
th963,2019-09-05 17:07:00,th963,drinks,spices
th963,2019-09-05 17:08:00,th963,drinks,drinks
th963,2019-09-05 17:09:00,th963,drinks,drinks
th963,2019-09-05 17:10:00,th963,drinks,drinks
th963,2019-09-05 17:11:00,th963,drinks,drinks
th963,2019-09-05 17:12:00,th963,drinks,drinks
th963,2019-09-05 17:13:00,th963,drinks,drinks
th963,2019-09-05 17:14:00,th963,spices,drinks
th963,2019-09-05 17:15:00,th963,spices,spices
th963,2019-09-05 17:16:00,th963,spices,spices
th963,2019-09-05 17:17:00,th963,spices,spices
th963,2019-09-05 17:18:00,th963,drinks,spices
th963,2019-09-05 17:19:00,th963,drinks,drinks
th963,2019-09-05 17:20:00,th963,drinks,drinks
th963,2019-09-05 17:21:00,th963,drinks,drinks
th963,2019-09-05 17:22:00,th963,drinks,drinks
th963,2019-09-05 17:23:00,th963,drinks,drinks
th963,2019-09-05 17:24:00,th963,checkout,drinks
th964,2019-09-05 17:06:00,th964,fruit,entrance
th964,2019-09-05 17:07:00,th964,fruit,fruit
th964,2019-09-05 17:08:00,th964,fruit,fruit
th964,2019-09-05 17:09:00,th964,dairy,fruit
th964,2019-09-05 17:10:00,th964,dairy,dairy
th964,2019-09-05 17:11:00,th964,dairy,dairy
th964,2019-09-05 17:12:00,th964,checkout,dairy
th965,2019-09-05 17:08:00,th965,drinks,entrance
th965,2019-09-05 17:09:00,th965,fruit,drinks
th965,2019-09-05 17:10:00,th965,fruit,fruit
th965,2019-09-05 17:11:00,th965,fruit,fruit
th965,2019-09-05 17:12:00,th965,checkout,fruit
th966,2019-09-05 17:08:00,th966,drinks,entrance
th966,2019-09-05 17:09:00,th966,checkout,drinks
th967,2019-09-05 17:08:00,th967,fruit,entrance
th967,2019-09-05 17:09:00,th967,fruit,fruit
th967,2019-09-05 17:10:00,th967,fruit,fruit
th967,2019-09-05 17:11:00,th967,spices,fruit
th967,2019-09-05 17:12:00,th967,spices,spices
th967,2019-09-05 17:13:00,th967,spices,spices
th967,2019-09-05 17:14:00,th967,checkout,spices
th968,2019-09-05 17:08:00,th968,fruit,entrance
th968,2019-09-05 17:09:00,th968,dairy,fruit
th968,2019-09-05 17:10:00,th968,dairy,dairy
th968,2019-09-05 17:11:00,th968,dairy,dairy
th968,2019-09-05 17:12:00,th968,dairy,dairy
th968,2019-09-05 17:13:00,th968,spices,dairy
th968,2019-09-05 17:14:00,th968,spices,spices
th968,2019-09-05 17:15:00,th968,dairy,spices
th968,2019-09-05 17:16:00,th968,dairy,dairy
th968,2019-09-05 17:17:00,th968,dairy,dairy
th968,2019-09-05 17:18:00,th968,dairy,dairy
th968,2019-09-05 17:19:00,th968,checkout,dairy
th969,2019-09-05 17:09:00,th969,fruit,entrance
th969,2019-09-05 17:10:00,th969,fruit,fruit
th969,2019-09-05 17:11:00,th969,fruit,fruit
th969,2019-09-05 17:12:00,th969,checkout,fruit
th97,2019-09-05 07:53:00,th97,dairy,entrance
th97,2019-09-05 07:54:00,th97,dairy,dairy
th97,2019-09-05 07:55:00,th97,dairy,dairy
th97,2019-09-05 07:56:00,th97,dairy,dairy
th97,2019-09-05 07:57:00,th97,dairy,dairy
th97,2019-09-05 07:58:00,th97,fruit,dairy
th97,2019-09-05 07:59:00,th97,spices,fruit
th97,2019-09-05 08:00:00,th97,checkout,spices
th970,2019-09-05 17:11:00,th970,fruit,entrance
th970,2019-09-05 17:12:00,th970,fruit,fruit
th970,2019-09-05 17:13:00,th970,fruit,fruit
th970,2019-09-05 17:14:00,th970,drinks,fruit
th970,2019-09-05 17:15:00,th970,checkout,drinks
th971,2019-09-05 17:11:00,th971,drinks,entrance
th971,2019-09-05 17:12:00,th971,fruit,drinks
th971,2019-09-05 17:13:00,th971,fruit,fruit
th971,2019-09-05 17:14:00,th971,fruit,fruit
th971,2019-09-05 17:15:00,th971,fruit,fruit
th971,2019-09-05 17:16:00,th971,fruit,fruit
th971,2019-09-05 17:17:00,th971,spices,fruit
th971,2019-09-05 17:18:00,th971,checkout,spices
th972,2019-09-05 17:13:00,th972,fruit,entrance
th972,2019-09-05 17:14:00,th972,spices,fruit
th972,2019-09-05 17:15:00,th972,fruit,spices
th972,2019-09-05 17:16:00,th972,dairy,fruit
th972,2019-09-05 17:17:00,th972,dairy,dairy
th972,2019-09-05 17:18:00,th972,dairy,dairy
th972,2019-09-05 17:19:00,th972,dairy,dairy
th972,2019-09-05 17:20:00,th972,dairy,dairy
th972,2019-09-05 17:21:00,th972,dairy,dairy
th972,2019-09-05 17:22:00,th972,dairy,dairy
th972,2019-09-05 17:23:00,th972,dairy,dairy
th972,2019-09-05 17:24:00,th972,dairy,dairy
th972,2019-09-05 17:25:00,th972,checkout,dairy
th973,2019-09-05 17:13:00,th973,dairy,entrance
th973,2019-09-05 17:14:00,th973,drinks,dairy
th973,2019-09-05 17:15:00,th973,spices,drinks
th973,2019-09-05 17:16:00,th973,drinks,spices
th973,2019-09-05 17:17:00,th973,drinks,drinks
th973,2019-09-05 17:18:00,th973,drinks,drinks
th973,2019-09-05 17:19:00,th973,drinks,drinks
th973,2019-09-05 17:20:00,th973,dairy,drinks
th973,2019-09-05 17:21:00,th973,drinks,dairy
th973,2019-09-05 17:22:00,th973,spices,drinks
th973,2019-09-05 17:23:00,th973,checkout,spices
th974,2019-09-05 17:13:00,th974,spices,entrance
th974,2019-09-05 17:14:00,th974,drinks,spices
th974,2019-09-05 17:15:00,th974,drinks,drinks
th974,2019-09-05 17:16:00,th974,drinks,drinks
th974,2019-09-05 17:17:00,th974,checkout,drinks
th975,2019-09-05 17:15:00,th975,drinks,entrance
th975,2019-09-05 17:16:00,th975,spices,drinks
th975,2019-09-05 17:17:00,th975,drinks,spices
th975,2019-09-05 17:18:00,th975,drinks,drinks
th975,2019-09-05 17:19:00,th975,drinks,drinks
th975,2019-09-05 17:20:00,th975,checkout,drinks
th976,2019-09-05 17:15:00,th976,dairy,entrance
th976,2019-09-05 17:16:00,th976,checkout,dairy
th977,2019-09-05 17:15:00,th977,spices,entrance
th977,2019-09-05 17:16:00,th977,spices,spices
th977,2019-09-05 17:17:00,th977,spices,spices
th977,2019-09-05 17:18:00,th977,dairy,spices
th977,2019-09-05 17:19:00,th977,dairy,dairy
th977,2019-09-05 17:20:00,th977,checkout,dairy
th978,2019-09-05 17:15:00,th978,fruit,entrance
th978,2019-09-05 17:16:00,th978,fruit,fruit
th978,2019-09-05 17:17:00,th978,fruit,fruit
th978,2019-09-05 17:18:00,th978,checkout,fruit
th979,2019-09-05 17:15:00,th979,dairy,entrance
th979,2019-09-05 17:16:00,th979,drinks,dairy
th979,2019-09-05 17:17:00,th979,drinks,drinks
th979,2019-09-05 17:18:00,th979,checkout,drinks
th98,2019-09-05 07:53:00,th98,spices,entrance
th98,2019-09-05 07:54:00,th98,checkout,spices
th980,2019-09-05 17:16:00,th980,spices,entrance
th980,2019-09-05 17:17:00,th980,dairy,spices
th980,2019-09-05 17:18:00,th980,dairy,dairy
th980,2019-09-05 17:19:00,th980,dairy,dairy
th980,2019-09-05 17:20:00,th980,drinks,dairy
th980,2019-09-05 17:21:00,th980,drinks,drinks
th980,2019-09-05 17:22:00,th980,checkout,drinks
th981,2019-09-05 17:16:00,th981,dairy,entrance
th981,2019-09-05 17:17:00,th981,dairy,dairy
th981,2019-09-05 17:18:00,th981,dairy,dairy
th981,2019-09-05 17:19:00,th981,dairy,dairy
th981,2019-09-05 17:20:00,th981,dairy,dairy
th981,2019-09-05 17:21:00,th981,drinks,dairy
th981,2019-09-05 17:22:00,th981,spices,drinks
th981,2019-09-05 17:23:00,th981,dairy,spices
th981,2019-09-05 17:24:00,th981,dairy,dairy
th981,2019-09-05 17:25:00,th981,fruit,dairy
th981,2019-09-05 17:26:00,th981,spices,fruit
th981,2019-09-05 17:27:00,th981,drinks,spices
th981,2019-09-05 17:28:00,th981,drinks,drinks
th981,2019-09-05 17:29:00,th981,fruit,drinks
th981,2019-09-05 17:30:00,th981,dairy,fruit
th981,2019-09-05 17:31:00,th981,dairy,dairy
th981,2019-09-05 17:32:00,th981,spices,dairy
th981,2019-09-05 17:33:00,th981,drinks,spices
th981,2019-09-05 17:34:00,th981,drinks,drinks
th981,2019-09-05 17:35:00,th981,drinks,drinks
th981,2019-09-05 17:36:00,th981,checkout,drinks
th982,2019-09-05 17:16:00,th982,fruit,entrance
th982,2019-09-05 17:17:00,th982,spices,fruit
th982,2019-09-05 17:18:00,th982,checkout,spices
th983,2019-09-05 17:17:00,th983,fruit,entrance
th983,2019-09-05 17:18:00,th983,dairy,fruit
th983,2019-09-05 17:19:00,th983,dairy,dairy
th983,2019-09-05 17:20:00,th983,dairy,dairy
th983,2019-09-05 17:21:00,th983,dairy,dairy
th983,2019-09-05 17:22:00,th983,dairy,dairy
th983,2019-09-05 17:23:00,th983,dairy,dairy
th983,2019-09-05 17:24:00,th983,dairy,dairy
th983,2019-09-05 17:25:00,th983,checkout,dairy
th984,2019-09-05 17:17:00,th984,fruit,entrance
th984,2019-09-05 17:18:00,th984,spices,fruit
th984,2019-09-05 17:19:00,th984,checkout,spices
th985,2019-09-05 17:17:00,th985,fruit,entrance
th985,2019-09-05 17:18:00,th985,fruit,fruit
th985,2019-09-05 17:19:00,th985,checkout,fruit
th986,2019-09-05 17:18:00,th986,dairy,entrance
th986,2019-09-05 17:19:00,th986,dairy,dairy
th986,2019-09-05 17:20:00,th986,dairy,dairy
th986,2019-09-05 17:21:00,th986,dairy,dairy
th986,2019-09-05 17:22:00,th986,dairy,dairy
th986,2019-09-05 17:23:00,th986,dairy,dairy
th986,2019-09-05 17:24:00,th986,dairy,dairy
th986,2019-09-05 17:25:00,th986,dairy,dairy
th986,2019-09-05 17:26:00,th986,dairy,dairy
th986,2019-09-05 17:27:00,th986,dairy,dairy
th986,2019-09-05 17:28:00,th986,drinks,dairy
th986,2019-09-05 17:29:00,th986,drinks,drinks
th986,2019-09-05 17:30:00,th986,drinks,drinks
th986,2019-09-05 17:31:00,th986,drinks,drinks
th986,2019-09-05 17:32:00,th986,drinks,drinks
th986,2019-09-05 17:33:00,th986,checkout,drinks
th987,2019-09-05 17:18:00,th987,drinks,entrance
th987,2019-09-05 17:19:00,th987,checkout,drinks
th988,2019-09-05 17:18:00,th988,fruit,entrance
th988,2019-09-05 17:19:00,th988,fruit,fruit
th988,2019-09-05 17:20:00,th988,dairy,fruit
th988,2019-09-05 17:21:00,th988,spices,dairy
th988,2019-09-05 17:22:00,th988,fruit,spices
th988,2019-09-05 17:23:00,th988,fruit,fruit
th988,2019-09-05 17:24:00,th988,checkout,fruit
th989,2019-09-05 17:18:00,th989,dairy,entrance
th989,2019-09-05 17:19:00,th989,dairy,dairy
th989,2019-09-05 17:20:00,th989,drinks,dairy
th989,2019-09-05 17:21:00,th989,drinks,drinks
th989,2019-09-05 17:22:00,th989,spices,drinks
th989,2019-09-05 17:23:00,th989,spices,spices
th989,2019-09-05 17:24:00,th989,checkout,spices
th99,2019-09-05 07:53:00,th99,dairy,entrance
th99,2019-09-05 07:54:00,th99,dairy,dairy
th99,2019-09-05 07:55:00,th99,dairy,dairy
th99,2019-09-05 07:56:00,th99,dairy,dairy
th99,2019-09-05 07:57:00,th99,dairy,dairy
th99,2019-09-05 07:58:00,th99,dairy,dairy
th99,2019-09-05 07:59:00,th99,dairy,dairy
th99,2019-09-05 08:00:00,th99,dairy,dairy
th99,2019-09-05 08:01:00,th99,fruit,dairy
th99,2019-09-05 08:02:00,th99,dairy,fruit
th99,2019-09-05 08:03:00,th99,dairy,dairy
th99,2019-09-05 08:04:00,th99,dairy,dairy
th99,2019-09-05 08:05:00,th99,checkout,dairy
th990,2019-09-05 17:18:00,th990,fruit,entrance
th990,2019-09-05 17:19:00,th990,checkout,fruit
th991,2019-09-05 17:18:00,th991,fruit,entrance
th991,2019-09-05 17:19:00,th991,fruit,fruit
th991,2019-09-05 17:20:00,th991,checkout,fruit
th992,2019-09-05 17:18:00,th992,dairy,entrance
th992,2019-09-05 17:19:00,th992,dairy,dairy
th992,2019-09-05 17:20:00,th992,dairy,dairy
th992,2019-09-05 17:21:00,th992,dairy,dairy
th992,2019-09-05 17:22:00,th992,dairy,dairy
th992,2019-09-05 17:23:00,th992,checkout,dairy
th993,2019-09-05 17:18:00,th993,dairy,entrance
th993,2019-09-05 17:19:00,th993,dairy,dairy
th993,2019-09-05 17:20:00,th993,dairy,dairy
th993,2019-09-05 17:21:00,th993,dairy,dairy
th993,2019-09-05 17:22:00,th993,dairy,dairy
th993,2019-09-05 17:23:00,th993,dairy,dairy
th993,2019-09-05 17:24:00,th993,dairy,dairy
th993,2019-09-05 17:25:00,th993,dairy,dairy
th993,2019-09-05 17:26:00,th993,checkout,dairy
th994,2019-09-05 17:20:00,th994,spices,entrance
th994,2019-09-05 17:21:00,th994,spices,spices
th994,2019-09-05 17:22:00,th994,dairy,spices
th994,2019-09-05 17:23:00,th994,dairy,dairy
th994,2019-09-05 17:24:00,th994,dairy,dairy
th994,2019-09-05 17:25:00,th994,dairy,dairy
th994,2019-09-05 17:26:00,th994,dairy,dairy
th994,2019-09-05 17:27:00,th994,dairy,dairy
th994,2019-09-05 17:28:00,th994,dairy,dairy
th994,2019-09-05 17:29:00,th994,dairy,dairy
th994,2019-09-05 17:30:00,th994,dairy,dairy
th994,2019-09-05 17:31:00,th994,dairy,dairy
th994,2019-09-05 17:32:00,th994,dairy,dairy
th994,2019-09-05 17:33:00,th994,fruit,dairy
th994,2019-09-05 17:34:00,th994,fruit,fruit
th994,2019-09-05 17:35:00,th994,checkout,fruit
th995,2019-09-05 17:21:00,th995,spices,entrance
th995,2019-09-05 17:22:00,th995,checkout,spices
th996,2019-09-05 17:21:00,th996,fruit,entrance
th996,2019-09-05 17:22:00,th996,checkout,fruit
th997,2019-09-05 17:21:00,th997,fruit,entrance
th997,2019-09-05 17:22:00,th997,fruit,fruit
